id,keyword,text,pics,timestamp,source,user_name,reposts_count,comments_count,attitudes_count,created_at,updated_at
5226288363343564,十一郎张宇出轨,#张宇夫妇说人活着就被造谣# “令人喷血，竟有人信！”面对网络流传的“每出轨一次写一首歌”的荒诞谣言，张宇与妻子十一郎罕见发声辟谣。 #张宇十一郎辟谣出轨写歌传闻# 两人从12岁相识、1997年结婚至今，合作创作《月亮惹的祸》《用心良苦》等经典歌曲，感情始终稳定。对于“人还在世就被歪曲”的无 ...全文,,1761527708,新浪微博移动端,奋斗光彩,1,1,1,2025-10-27 20:27:17,2025-10-27 20:27:17
5225946590217426,十一郎张宇出轨,张宇和十一郎是青梅竹马，两人从12岁开始交往，在17岁时自然而然地开始了他们甜蜜的恋情。尽管他们的关系中有过分手，也有过出轨，但并没有外界所说的那样离谱。毕竟，动动脑筋就能想到，如果张宇真的出轨了150次，十一郎怎么可能还愿意和他结婚，成为他背后的女人呢？  张宇之所以能够火起来，很大 ...全文,,1761446223,新浪微博移动端,吻鹿诗,12,0,11,2025-10-27 20:27:18,2025-10-27 20:27:18
5225317237263279,十一郎张宇出轨,#张宇辟谣每出轨一次写一首歌#琴瑟和鸣，夫妻和美。才女歌王，彼此守护。共同成就双方的事业高峰。张宇 ✖️  十一郎视频源网，侵删 唯爱美人的渔乐的微博视频 ,,1761296174,新浪微博移动端,唯爱美人的渔乐,0,12,17,2025-10-27 20:27:16,2025-10-27 20:27:16
5225314210808076,十一郎张宇出轨,【#张宇十一郎否认婚变# #张宇说活着都被造谣将来死了还得了#  】10月23日，歌手张宇与妻子十一郎在社交平台发文，怒斥近期关于两人的婚变假消息，澄清“结婚28年、出轨8次、每婚变写一首歌”等内容均为不实信息。张宇与十一郎1997年结婚，育有两子。二人既是生活中的伴侣，也是音乐创作上的搭档，曾 ...全文,,1761295451,新浪微博移动端,三湘都市报,6,2,11,2025-10-27 20:27:17,2025-10-27 20:27:17
5225313944735977,张宇出轨 150 次,#张宇辟谣每出轨一次写一首歌#这谣言也太离谱了吧！张宇和十一郎被传“结婚28年出轨8次”，还说“每婚变就写首歌”，连张宇都无奈到“喷血”：分手次数从2次涨到8次，150多首歌都成“出轨相关”，这编得比歌词还敢写啊！谁不知道他俩是神仙爱情范本？12岁相识、17岁相恋，携手写出《月亮惹的祸》《囚 ...全文,,1761295389,新浪微博移动端,溜个瓜瓜,0,20,11,2025-10-27 20:25:28,2025-10-27 20:27:33
5225311227876156,张宇出轨,#张宇辟谣每出轨一次写一首歌#“每出轨一次写一首歌，写了150多首”，张宇夫妇辟谣：令人喷血，竟然有人信“每出轨一次写一首歌，写了150多首”，张宇夫妇辟谣：令人喷血，竟然有人信 ,"https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt4e46wj30ue0qtq52.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt4lzofj30u00u5gp2.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt4v5v4j30u00ubgni.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt52pynj30u00xkwgy.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt591eyj30u00u4q5s.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt5gn0kj30u30u0dhu.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt5nw6xj30u00u1dh8.jpg,https://wx1.sinaimg.cn/large/007RxQ5hly1i6njt5tsq6j30u00u3gmy.jpg",1761294741,新浪微博移动端,_纯色系_,0,41,38,2025-10-27 20:26:24,2025-10-27 20:26:24
5225311052759128,张宇出轨 150 次,张宇的苦情歌真的是“出轨罪证”？网传他每出轨一次，妻子十一郎就写一首歌，150首经典全是报复。 真相是：传闻毫无实据！两人合作的150首歌，灵感来自数十年人生羁绊，有波折但更多是陪伴与感悟。 如今夫妻相濡以沫，张宇退圈顾家。所谓“出轨写歌”，不过是自媒体对艺术创作的猎奇曲解！ ...全文,,1761294698,新浪微博移动端,苏米鱼,0,16,18,2025-10-27 20:25:07,2025-10-27 20:27:16
5225310318760539,张宇出轨,#张宇辟谣每出轨一次写一首歌#张宇和妻子萧十一郎13岁认识17岁相恋30岁结婚是娱乐圈的模范夫妻 胖胖-我脸1点都不圆的微博视频 ,,1761294524,新浪微博移动端,胖胖-我脸1点都不圆,0,17,32,2025-10-27 20:26:47,2025-10-27 20:26:47
5225309726050247,张宇出轨 150 次,#张宇辟谣每出轨一次写一首歌##张宇辟谣出轨8次#张宇和十一郎居然被传“结婚28年、出轨8次”，还说“每逢婚变就写一首歌”，这都什么跟什么啊！ 张宇都无奈到“喷血”了，直言分手次数从两次涨到八次，还说写了150多首出轨相关歌曲，竟然还有人信，真的栓Q！人家张宇和十一郎12岁相识、17岁相 ...全文,,1761294383,新浪微博移动端,无忧动漫,0,91,33,2025-10-27 20:25:21,2025-10-27 20:27:26
5225309307930645,张宇出轨,雨一直下，这是女朋友为张宇出轨写的歌，你信吗？张宇辟谣每出轨一次写一首歌 #一分钟视频创作季# 陈皮妈咪L的微博视频  ,,1761294283,新浪微博移动端,陈皮妈咪L,1,3,3,2025-10-27 20:26:45,2025-10-27 20:26:45
5225307444609639,张宇出轨 150 次,先让我笑一会儿。张宇说他写了150多首歌。真要每出轨一次就写一首歌，那就出轨了150次，他不辟谣，我也不信。最爱听张宇的《雨一直下》《都是月亮惹的祸》《用心良苦》。#张宇辟谣每出轨一次写一首歌# ,,1761293839,新浪微博移动端,何鲜菇是我,0,7,4,2025-10-27 20:25:07,2025-10-27 20:25:07
5225306320277637,张宇出轨 150 次,把夫妻创作硬掰成“出轨忏悔录”，自媒体别再消费别人的人生了刷到“张宇出轨150次写150首歌”的说法时，真觉得离谱又气人——好好一对从12岁就相识的创作伴侣，愣是被自媒体编出“最文艺报复”的狗血戏码，这哪是解读音乐，分明是为了流量瞎编故事！先不说“150次出轨”连个实锤都没有，连当事人 ...全文,,1761293571,新浪微博移动端,灵儿乐厨,0,15,11,2025-10-27 20:25:43,2025-10-27 20:26:47
5225305205903135,张宇出轨,【#张宇夫妇辟谣出轨传闻# “令人喷血的是竟然还有人信”】#张宇说不知道被冤了多少年#10月23日，知名歌手@张宇 和老婆十一郎罕见发文回应关于张宇“出轨”“两人分手”等网络遥言：“本来想算了，但一看到分手次数已经无缘无故从两次、三次、四次来到八次，还说每出轨一次便写一首歌，共写了150 ...全文,,1761293305,新浪微博移动端,钱江视频,102,17,214,2025-10-27 20:26:46,2025-10-27 20:26:46
