id,keyword,text,pics,timestamp,source,user_name,reposts_count,comments_count,attitudes_count,created_at,updated_at
5226405769511391,姜黄素保健品,不开心容易累吃vd，老长痘皮肤不稳定吃vb，感冒前期加强抵抗力吃vc，心脏不舒服胸口疼吃辅酶q10，情绪稳定吃d3k2+镁，想美白吃谷胱甘肽+vc，入睡困难降低皮质醇吃南非醉茄，抗炎吃鱼油/姜黄素。以上，保健品其实没那么复杂，其他没说到的请闺蜜们补充 ,,1761555700,新浪微博移动端,仙女颜究所,13,3,65,2025-10-27 19:57:32,2025-10-27 19:57:32
5226297812582777,姜黄素保健品,一路为医 一年时间，突然出现萎缩性胃炎C3，为啥有这么大变化？回忆下来，去年看到直播看到有人宣传姜黄素和奶蓟草保健，治疗脂肪肝。于是买来吃了一年。其他饮食结构和生活完全没有变化。朋友来问我，为什么会突然出现萎缩性胃炎还是C3，怎么造成的？为了避免矛盾，我问他有没有测过 ...全文,"https://wx1.sinaimg.cn/large/007HfghSgy1i6qowzgg1gj30wr0zbk00.jpg,https://wx1.sinaimg.cn/large/007HfghSgy1i6qox0f266j30wr0w90y4.jpg,https://wx1.sinaimg.cn/large/007HfghSgy1i6qowej979j32c0340npe.jpg,https://wx1.sinaimg.cn/large/007HfghSgy1i6qowgmtkhj32c0340hdu.jpg",1761529961,新浪微博移动端,一路为医,0,6,8,2025-10-27 19:57:49,2025-10-27 19:57:49
5226098108928642,姜黄素保健品,在看一个做针对女性激素周期保健品的牌子的介绍，有不同的补充组合经期：姜黄素➕氧化镁➕甘氨酸镁➕b6➕黑胡椒提取物卵泡期：omega3➕d3➕叶酸排卵期：omega3➕b6➕甘氨酸锌➕ve黄体期：氧化镁➕甘氨酸镁➕b6➕gaba感觉不一定非要买某个牌子，但可以参考这个搭配思路 ,,1761482348,新浪微博移动端,黄腿肠,118,44,812,2025-10-27 19:57:33,2025-10-27 19:57:33
5224205109952572,姜黄素保健品,这两天收到的口服品Q&amp;AQ：保健品【什么时候吃】A：单一成分请见我发的思维导图。我个人是早饭或午饭后一把吞。Q：最近风超大的【D3K2镁】，推荐吗A：作为复配成分，能够覆盖全身各种健康，但不建议大家自己配，一是自己不懂各个成分间的配比，二是单一成分的保健品含量都很高，会消耗肝肾的代谢 ...全文,,1761031021,新浪微博移动端,大大大婕哥,1,5,8,2025-10-27 19:57:33,2025-10-27 19:57:33
5223415973151225,姜黄素保健品,10.20/21 #花粉节&amp;与众不童·双十一连嗨# 一直复购的保健品，趁大促给全家健康补补货～赞评，揪一瓶维特健灵祛湿轻湿气女孩必备维特健灵祛湿胶囊收到了好多花园宝宝的正反馈，成分温和效果又好，采用老祖宗留下的祛湿中草药配方且比中药好坚持，值得回购！中医讲白发掉发根源是肝肾虚弱、气 ...全文,"https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0pt01ej20zi2moqum.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0q89hcj20zj1tgwnn.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0r24ywj218g4xs4qp.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0revrbj20u0140qao.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0rsunpj21404h0dpw.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0s4onhj20u0140ahx.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0ssyytj216o1kway3.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0nuk5ij20zi2mohb1.jpg,https://wx1.sinaimg.cn/large/7552c54bgy1i6hh0tjtqjj20u027ykb7.jpg",1760842877,新浪微博移动端,莉贝琳,1,47,61,2025-10-27 19:57:40,2025-10-27 19:57:40
5220229269685557,姜黄素保健品,现在每天一定会吃的保健品就是姜黄素，因为抗炎抗氧化效果是全身的，可以改善我们油痘肌红肿痘和炎症泛红，还能预防黄金微针术后爆痘，肠胃不好的可以改善肠道菌群失调和肠胃炎症，关节不好和腰痛背痛的可以缓解疼痛，健身完浑身肌肉酸痛的也能加速恢复。另外还会搭配基础抗炎的高纯度鱼油和调节全身 ...全文,,1760083108,新浪微博移动端,美ye,55,30,450,2025-10-27 19:57:31,2025-10-27 19:57:31
5208933276845595,姜黄素保健品,很久没有带过日常保健品团了这次筛选了一些，9月份会集中给大家上都是我自己会吃的品牌，有背书并且成分安全放心的。有一个比较好笑的事情是fusion这个牌子。我已经吃了一个多月了，他最牛的产品是姜黄素➕镁嘛，那肯定产品介绍里面都会吹得天花乱坠的说自己是澳洲很牛的牌子，我心里存有疑虑 ...全文,"https://wx1.sinaimg.cn/large/b613e949gy1i57aq5yxn9j20up1qoqc7.jpg,https://wx1.sinaimg.cn/large/b613e949gy1i57atu63vaj20ub1n6wkv.jpg,https://wx1.sinaimg.cn/large/b613e949gy1i57ase88hdj22c0340hdu.jpg",1757389933,新浪微博移动端,一乐Aniki,0,11,15,2025-10-27 19:57:49,2025-10-27 19:57:49
5203640010145842,姜黄素保健品,等我，保健品王者Pure下周约！PURE我从疫情期间种草，➕谈团一直没搞定，前两年这个牌子比较少开团，如果你们要是有做功课一定会知道PURE在保健品的地位，绝对的第一。他家的复合维生素、B族、姜黄素、甘氨酸镁等我这次一次给你准备好。 ,"https://wx1.sinaimg.cn/large/62192b33gy1i4qetneddkj210o1b579a.jpg,https://wx1.sinaimg.cn/large/62192b33gy1i4qetuukvmj215o1si13o.jpg,https://wx1.sinaimg.cn/large/62192b33gy1i4qetv4ffcj20ku0rsn1a.jpg,https://wx1.sinaimg.cn/large/62192b33gy1i4qetvjlz9j20ku0rsn11.jpg,https://wx1.sinaimg.cn/large/62192b33gy1i4qetvu180j20ku0rs0w1.jpg,https://wx1.sinaimg.cn/large/62192b33gy1i4qetuimwqj20ku0rs0w1.jpg",1756127919,新浪微博移动端,大美StephyC,5,12,3,2025-10-27 19:57:50,2025-10-27 19:57:50
5174521925469523,姜黄素保健品,对我来说最有用的保健品是！！姜黄素！！！抗炎效果是非常明显的！！！ ,,1749185628,新浪微博移动端,G_ratisss,9,57,120,2025-10-27 19:57:34,2025-10-27 19:57:34
5140066922660188,姜黄素保健品,2025年3月3日   新发现一个进指南的保健品了，对高血压很不错，推荐一下。                    很多人知道，我在直播推荐保健品，一直努力寻找证据充足和性价比高的，目前找到的是一款白云山益生菌和进口的姜黄素，都很好，确实有改善疲乏和排便异常，减轻关节痛和保肝降脂、减轻过敏等作用，文献很 ...全文,https://wx1.sinaimg.cn/large/006nhAibly1hz3ln5q36rj30z01nrgxg.jpg,1740970914,新浪微博移动端,我是医学科普的张煜,18,23,137,2025-10-27 19:57:48,2025-10-27 19:57:48
