id,keyword,text,pics,timestamp,source,user_name,reposts_count,comments_count,attitudes_count,created_at,updated_at
5225688005350107,柳智敏男友,金玟庭心想:柳智敏男友黄铉辰怎么来签售了 ,https://wx1.sinaimg.cn/large/008uUbA8ly1i6or30lagpj30u01mfjw9.jpg,1761384572,新浪微博移动端,RomanticJoker,2,39,158,2025-10-27 15:02:21,2025-10-27 15:03:35
5218854125964997,柳智敏恋情,柳智敏承认恋情【D社独家】#柳智敏承认恋情  #柳智敏 正在恋爱中，SM公司方承认恋情，2025年10月6日。#aespa# 根据  D社独家  报道 SM公司旗下艺人，aespa成员 #柳智敏#   与素人女友karirendy恋情曝光。据说两人在2020年相遇，互相了解后开始交往。报社方面表示还目击到了两人在约会。随后SM公司回 ...全文,,1759755248,新浪微博移动端,karirendy,1,61,67,2025-10-27 15:00:37,2025-10-27 15:01:23
5216761047942417,柳智敏恋情,泰元满了  韩国女团成员柳智敏近日在时装周上又传出恋情绯闻！这次是一名外国大佬，两人在镜头前举止亲密毫不避讳，大家怎么看？智敏姐姐是把时装周当成相亲角了吗？真羡慕财阀呀！ ,"https://wx1.sinaimg.cn/large/008yKJKggy1i5w9u2flxvj30k00qh3zy.jpg,https://wx1.sinaimg.cn/large/008yKJKggy1i5w9u51fjtj30m80reabj.jpg",1759256219,新浪微博移动端,攀枝花甜妞儿,0,6,18,2025-10-27 15:00:45,2025-10-27 15:00:45
5215646960321270,柳智敏男友,张元英和柳智敏粉丝互相 nh 对方绯闻男友中 ,https://wx1.sinaimg.cn/large/008HDFKzgy1i5sp1pkx9ej30go0ni75j.jpg,1758990600,新浪微博移动端,浴血奋站,0,51,350,2025-10-27 15:02:29,2025-10-27 15:02:29
5215089600236876,柳智敏男友,Zdz视频推荐搜索：柳智敏男朋友英雄联盟 ,"https://wx1.sinaimg.cn/large/9dd38fb5ly1i5qxvh9fjfj20u012p0xc.jpg,https://wx1.sinaimg.cn/large/9dd38fb5ly1i5qxvhhg3tj20u01irjye.jpg",1758857715,新浪微博移动端,琴女你怎么骂人啊,168,71,224,2025-10-27 15:02:15,2025-10-27 15:03:20
5211238623609932,柳智敏谈恋爱,1431【】嗯 宝子你就这样暗暗踩柳智敏 ,https://wx1.sinaimg.cn/large/7ca4da76gy1i5enlnp8atj20zr1l2ajr.jpg,1757939571,新浪微博移动端,可老娘就是红的要命,3,43,945,2025-10-27 15:01:44,2025-10-27 15:01:44
5210580518176015,柳智敏恋情,zon缠着小柠檬没有等来回到柳智敏恋情没曝光的那天，等来了回到柳智敏猩猩打拳那天 ,https://wx1.sinaimg.cn/large/008r0XDAgy1i5ck13glw4j30wi0siafi.jpg,1757782666,新浪微博移动端,青辞与宁,0,3,243,2025-10-27 15:00:46,2025-10-27 15:00:46
5209800711344927,柳智敏谈恋爱,【一克拉】为什么之前Jennie谈恋爱没人骂？就抓着柳智敏不放 ,,1757596746,新浪微博移动端,我在一克拉很想你,4,54,1167,2025-10-27 15:01:53,2025-10-27 15:01:53
5208619165682293,柳智敏谈恋爱,韩网热帖网友评柳智敏谈恋爱后身材大走样，完全爱豆失格粉丝回应Karina是在打破白幼瘦审美引领时尚先锋#柳智敏# 凝望宁王的微博视频 ,,1757315043,新浪微博移动端,凝望宁王,0,22,132,2025-10-27 15:01:36,2025-10-27 15:01:36
5205441547345456,柳智敏男朋友,柳智敏ins2000w＞宝格丽1000w   此为一胜柳智敏有男朋友宝格丽没有   此为二胜柳智敏名气比宝格丽大   此为三胜 ,"https://wx1.sinaimg.cn/large/007SKIaHgy1i4w5rhs61xj30k00zdn5p.jpg,https://wx1.sinaimg.cn/large/007SKIaHgy1i4w5riirr3j30jv1017d3.jpg,https://wx1.sinaimg.cn/large/007SKIaHgy1i4w5riukhsj30k012utct.jpg",1756557440,新浪微博移动端,螳螂之母,4,66,1990,2025-10-27 15:03:42,2025-10-27 15:03:42
