id,weibo_id,user,content,timestamp,created_at,updated_at
5190894317732395,5190514743969316,梗更哼横羹,所以这个只是用来对症治疗肠道菌群失调的，对肝硬化失代偿期没有实际上的作用？,1753089109,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515994919585,5190514743969316,霸都大侠,,1752998910,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515729370967,5190514743969316,合肥榜哥,转发关注了,1752998848,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515538789926,5190514743969316,合肥第1时间,,1752998802,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515377312903,5190514743969316,记合肥,厉害啊,1752998764,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515276648159,5190514743969316,参考视频,,1752998740,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515163139184,5190514743969316,合肥之眼,高科技,1752998713,2025-10-27 20:11:32,2025-10-27 20:11:32
5190515007947943,5190514743969316,呼叫视频,厉害,1752998675,2025-10-27 20:11:32,2025-10-27 20:11:32
5171010816447074,5170856234848671,是糖宝柚,作品也太好看了,1748348514,2025-10-27 20:11:29,2025-10-27 20:11:29
5171007547512955,5170856234848671,燃梦行者,感谢科普，涨知识了,1748347735,2025-10-27 20:11:29,2025-10-27 20:11:29
5171006220010646,5170856234848671,Zcx禹静-H,厉害了，这分析,1748347418,2025-10-27 20:11:29,2025-10-27 20:11:29
5171005636217828,5170856234848671,桃桃坠,晚上好呀,1748347279,2025-10-27 20:11:29,2025-10-27 20:11:29
5171002583811011,5170856234848671,月亮忘记下雪,感谢分享精彩内容,1748346550,2025-10-27 20:11:29,2025-10-27 20:11:29
5171002218646183,5170856234848671,追风筝的Dolphin,感谢分享，晚上好,1748346464,2025-10-27 20:11:29,2025-10-27 20:11:29
5171000976081313,5170856234848671,某暮色镇8度,学到了啦,1748346167,2025-10-27 20:11:29,2025-10-27 20:11:29
5170998652963516,5170856234848671,灵鹿Sunshine,谢谢分享,1748345614,2025-10-27 20:11:29,2025-10-27 20:11:29
5170998632517920,5170856234848671,萧梓橙·W,晚安啦！好梦明天见,1748345609,2025-10-27 20:11:29,2025-10-27 20:11:29
5170998125265201,5170856234848671,苏苏苏蘇小莎啊-,感谢科普,1748345487,2025-10-27 20:11:29,2025-10-27 20:11:29
5170997850276050,5170856234848671,娱绯绯,蛮不错的,1748345422,2025-10-27 20:11:29,2025-10-27 20:11:29
5170996751632678,5170856234848671,Always-guard-淇淇,下午好周二愉快,1748345161,2025-10-27 20:11:29,2025-10-27 20:11:29
5170996354747995,5170856234848671,慕仙不修仙,感谢分享，懂了,1748345066,2025-10-27 20:11:29,2025-10-27 20:11:29
5170995224646771,5170856234848671,一闪一闪睡兴兴,真是个宝藏博主,1748344797,2025-10-27 20:11:29,2025-10-27 20:11:29
5170993819812280,5170856234848671,追漫柠檬冰,感谢分享精彩内容,1748344461,2025-10-27 20:11:29,2025-10-27 20:11:29
5170991661844974,5170856234848671,桃雾栖,感谢分享 内容很棒,1748343947,2025-10-27 20:11:29,2025-10-27 20:11:29
5170990896124274,5170856234848671,暖暖小盐,感谢科普，涨知识了,1748343765,2025-10-27 20:11:29,2025-10-27 20:11:29
5170989964985763,5170856234848671,舞法修女,真帅气呢,1748343542,2025-10-27 20:11:29,2025-10-27 20:11:29
5170987610147875,5170856234848671,时尚崽,感谢分享！,1748342981,2025-10-27 20:11:29,2025-10-27 20:11:29
5170958423821412,5170856234848671,麦兜的浅兜兜,原来如此,1748336023,2025-10-27 20:11:29,2025-10-27 20:11:29
5170613270614149,5170567595428376,财小全,关注肠道健康,1748253732,2025-10-27 20:11:29,2025-10-27 20:11:29
5170612700971843,5170567595428376,财大牛,给益生菌来一发，带益生元的。老年人尤其注意。,1748253595,2025-10-27 20:11:29,2025-10-27 20:11:29
5170604651319758,5170567595428376,老马的破马褂,我吃酸奶比较管用,1748251677,2025-10-27 20:11:29,2025-10-27 20:11:29
5170582995866808,5170567595428376,小渔与齐兵,读着有点儿超纲了，不太能懂,1748246514,2025-10-27 20:11:29,2025-10-27 20:11:29
5170573286051598,5170567595428376,哎呀呀前进三,我父母年纪大了之后，让他们每天吃了一片金双歧之类的益生菌,1748244199,2025-10-27 20:11:29,2025-10-27 20:11:29
5170573076595873,5170567595428376,好可怜的宝宝,还好我没有乳糖不耐受，牛奶酸奶冰箱常备,1748244149,2025-10-27 20:11:29,2025-10-27 20:11:29
5153427630065992,5152525242598208,杯杯会有钱哒,有本书里写过 肠脑    吃进去的东西你思考问题的方式 其实和肠子吸收消化都有关系,1744156356,2025-10-27 20:11:13,2025-10-27 20:11:13
5153073845767427,5152319738741230,坚强的激光豆,唉，被诈骗,1744072007,2025-10-27 20:11:21,2025-10-27 20:11:21
5152760569005066,5152525242598208,月野新予,占星里面月亮管情绪也管消化系统，也是一体的,1743997315,2025-10-27 20:11:13,2025-10-27 20:11:13
5152710861786511,5152319738741230,心包积雪__,怎么定义是正常人的菌群？,1743985465,2025-10-27 20:11:21,2025-10-27 20:11:21
5152655547301909,5152319738741230,Clara_foreverlove,为什么不能直接吃益生菌呢？,1743972276,2025-10-27 20:11:21,2025-10-27 20:11:21
5152560113522425,5152319738741230,用户n8gwjsdlq1,小白鼠移植肠道菌群可痊愈，同样移植患病肠道环境即患抑郁症，抑郁症95%有严重肠道疾病,1743949524,2025-10-27 20:11:21,2025-10-27 20:11:21
5152546474165530,5152319738741230,山塘街绚烂的彩虹,健康最重要,1743946272,2025-10-27 20:11:21,2025-10-27 20:11:21
5152545051776713,5152525242598208,王宗如1515王宗如,,1743945933,2025-10-27 20:11:13,2025-10-27 20:11:13
5152530444062325,5152525242598208,闪闪发光小虾虾女士,这么说来又通了，一些枭神夺食的人容易抑郁，所以吃饭也不太好，原来老祖宗早就发现了,1743942450,2025-10-27 20:11:13,2025-10-27 20:11:13
5152526518719262,5152525242598208,有鹿-有鹿,好好吃饭，好好爱自己。,1743941514,2025-10-27 20:11:13,2025-10-27 20:11:13
5152503990059887,5152319738741230,用户7024765991,闻所未闻啊，还有这种治疗方法,1743936143,2025-10-27 20:11:21,2025-10-27 20:11:21
5152503135732888,5152319738741230,丹sususu,啊？,1743935939,2025-10-27 20:11:21,2025-10-27 20:11:21
5152444800832656,5152319738741230,蜗滴个牛牛,一个人的胖瘦可能都和他的肠道菌群有关。以前看过视频，成年女儿消化功能有问题非常非常瘦，然后就移植了她妈妈的肠道菌群，很快这个女儿就长成了个胖子,1743922031,2025-10-27 20:11:21,2025-10-27 20:11:21
5152436726268103,5152319738741230,吃成一个包子,能治抑郁症？,1743920105,2025-10-27 20:11:21,2025-10-27 20:11:21
5152436478020700,5152319738741230,吃成一个包子,这到底是医生怎么想出来的妙招,1743920047,2025-10-27 20:11:21,2025-10-27 20:11:21
5152435292605325,5152319738741230,无执3209,看得我一愣一愣的,1743919764,2025-10-27 20:11:21,2025-10-27 20:11:21
5152435238340075,5152319738741230,错过也无妨,都说没钱，可每次报道被骗的都不差钱,1743919751,2025-10-27 20:11:21,2025-10-27 20:11:21
5152434550476360,5152319738741230,焱焱_mc,难道移植完不用服药了吗？,1743919587,2025-10-27 20:11:21,2025-10-27 20:11:21
5152382103326833,5152319738741230,今天想吃肉了嘛,啊我的天呐,1743907083,2025-10-27 20:11:21,2025-10-27 20:11:21
5152376201675148,5152319738741230,王艾虎,那算是体内肠道菌群失衡引起的疾病……,1743905675,2025-10-27 20:11:21,2025-10-27 20:11:21
5152370988421728,5152319738741230,吃成一个包子,被骗十多年了还没走出来吗,1743904433,2025-10-27 20:11:21,2025-10-27 20:11:21
5152370871504314,5152319738741230,吃成一个包子,是个人才,1743904405,2025-10-27 20:11:21,2025-10-27 20:11:21
5152364013817251,5152319738741230,帝国刘怼王脾气很大,难怪情绪不佳让多吃益生菌呢,1743902770,2025-10-27 20:11:21,2025-10-27 20:11:21
